,full_name,swim_time_formatted,swim_date
568,"Comerford, Mallory","=""1:59.60""","=""3/3/2017"""
569,"Dolan, Abbie","=""1:59.60""","=""8/1/2019"""
573,"Cox, Madisyn","=""1:59.61""","=""12/6/2019"""
574,"Dupre, Cora","=""1:59.61""","=""5/14/2021"""
575,"Hicks, Chloe","=""1:59.61""","=""8/1/2019"""
576,"Smoliga, Olivia","=""1:59.61""","=""3/6/2020"""
577,"Margalis, Melanie","=""1:59.63""","=""6/8/2018"""
578,"McLaughlin, Katie","=""1:59.63""","=""5/27/2017"""
579,"Meitz, Kaersten","=""1:59.63""","=""1/17/2020"""
580,"Runge, Cierra","=""1:59.63""","=""7/26/2018"""
582,"Runge, Cierra","=""1:59.64""","=""11/12/2015"""
583,"DeLoof, Gabby","=""1:59.65""","=""11/30/2018"""
584,"Flickinger, Hali","=""1:59.65""","=""5/6/2017"""
586,"McLaughlin, Katie","=""1:59.65""","=""6/8/2018"""
588,"Weitzeil, Abbey","=""1:59.65""","=""6/8/2018"""
593,"Laning, Erica","=""1:59.67""","=""8/1/2019"""
594,"Margalis, Melanie","=""1:59.67""","=""3/8/2019"""
595,"Smith, Regan","=""1:59.67""","=""12/6/2019"""
599,"Pitzer, Lauren","=""1:59.68""","=""7/14/2019"""
600,"Brown, Erika","=""1:59.69""","=""5/14/2021"""
601,"Flickinger, Hali","=""1:59.69""","=""1/14/2017"""
602,"Gemmell, Erin","=""1:59.69""","=""1/15/2021"""
603,"Ivey, Isabel","=""1:59.69""","=""8/23/2018"""
606,"Smoliga, Olivia","=""1:59.69""","=""4/24/2021"""
609,"Gibson, Sarah","=""1:59.71""","=""6/28/2016"""
610,"DeLoof, Gabby","=""1:59.72""","=""6/28/2017"""
611,"Drabot, Katie","=""1:59.72""","=""7/22/2016"""
612,"Flickinger, Hali","=""1:59.72""","=""5/13/2016"""
613,"Flickinger, Hali","=""1:59.72""","=""6/3/2016"""
614,"Flickinger, Hali","=""1:59.72""","=""3/8/2019"""
616,"Schmitt, Allison","=""1:59.72""","=""1/30/2021"""
618,"DeLoof, Gabby","=""1:59.73""","=""12/6/2019"""
619,"Cox, Madisyn","=""1:59.74""","=""3/5/2021"""
620,"Ivey, Isabel","=""1:59.74""","=""3/9/2018"""
621,"McLaughlin, Katie","=""1:59.74""","=""4/30/2016"""
624,"Comerford, Mallory","=""1:59.75""","=""3/6/2020"""
625,"DeLoof, Gabby","=""1:59.75""","=""6/8/2018"""
626,"DeLoof, Gabby","=""1:59.75""","=""6/2/2017"""
629,"McLaughlin, Katie","=""1:59.76""","=""6/28/2016"""
631,"Runge, Cierra","=""1:59.76""","=""12/4/2015"""
632,"DeLoof, Gabby","=""1:59.77""","=""1/10/2019"""
633,"DeLoof, Gabby","=""1:59.77""","=""5/14/2021"""
636,"Strouse, Ashley","=""1:59.77""","=""8/1/2019"""
639,"Comerford, Mallory","=""1:59.78""","=""6/28/2016"""
640,"Comerford, Mallory","=""1:59.78""","=""11/8/2019"""
641,"Cox, Madisyn","=""1:59.78""","=""1/17/2020"""
642,"Rasmus, Claire","=""1:59.78""","=""12/6/2019"""
644,"Schmitt, Allison","=""1:59.78""","=""3/3/2016"""
645,"DeLoof, Gabby","=""1:59.79""","=""5/18/2019"""
646,"Stepanek, Chloe","=""1:59.79""","=""5/14/2021"""
648,"DeLoof, Gabby","=""1:59.81""","=""4/9/2021"""
649,"Margalis, Melanie","=""1:59.81""","=""1/10/2019"""
652,"Atkinson, Emma","=""1:59.82""","=""8/1/2019"""
653,"Dolan, Abbie","=""1:59.82""","=""5/12/2019"""
654,"Ivey, Isabel","=""1:59.82""","=""5/21/2021"""
655,"Laning, Erica","=""1:59.82""","=""3/4/2016"""
656,"Madden, Paige","=""1:59.82""","=""3/17/2016"""
658,"Portz, Katie","=""1:59.82""","=""7/26/2018"""
659,"Runge, Cierra","=""1:59.82""","=""6/3/2017"""
663,"Pitzer, Lauren","=""1:59.83""","=""8/24/2016"""
665,"Tuggle, Claire","=""1:59.83""","=""8/25/2019"""
666,"Cox, Madisyn","=""1:59.84""","=""5/18/2019"""
667,"Cox, Madisyn","=""1:59.84""","=""4/11/2019"""
670,"Flickinger, Hali","=""1:59.85""","=""1/17/2020"""
671,"Gemmell, Erin","=""1:59.85""","=""8/1/2019"""
672,"Laning, Erica","=""1:59.85""","=""5/14/2021"""
673,"Margalis, Melanie","=""1:59.85""","=""3/2/2018"""
675,"Smith, Regan","=""1:59.85""","=""1/17/2020"""
676,"Forde, Brooke","=""1:59.86""","=""5/18/2019"""
677,"Margalis, Melanie","=""1:59.86""","=""4/14/2016"""
678,"Margalis, Melanie","=""1:59.86""","=""4/14/2017"""
679,"Pfeifer, Evie","=""1:59.86""","=""7/26/2018"""
682,"Atkinson, Emma","=""1:59.88""","=""6/21/2019"""
685,"Smoliga, Olivia","=""1:59.88""","=""6/21/2019"""
686,"Forde, Brooke","=""1:59.89""","=""11/21/2020"""
689,"Smoliga, Olivia","=""1:59.89""","=""3/5/2021"""
690,"Comerford, Mallory","=""1:59.90""","=""6/7/2018"""
691,"Cox, Madisyn","=""1:59.90""","=""4/14/2016"""
692,"Flickinger, Hali","=""1:59.90""","=""6/3/2016"""
693,"Ivey, Isabel","=""1:59.90""","=""5/12/2017"""
695,"Nordmann, Lillie","=""1:59.90""","=""8/1/2019"""
696,"Raab, Meaghan","=""1:59.90""","=""5/18/2018"""
698,"Stege, Rachel","=""1:59.90""","=""8/7/2019"""
699,"DeLoof, Gabby","=""1:59.91""","=""8/5/2017"""
703,"Schmitt, Allison","=""1:59.91""","=""5/18/2018"""
704,"Smoliga, Olivia","=""1:59.91""","=""1/15/2021"""
708,"Comerford, Mallory","=""1:59.92""","=""1/17/2020"""
709,"Drabot, Katie","=""1:59.92""","=""11/22/2019"""
711,"DeLoof, Gabby","=""1:59.93""","=""11/30/2018"""
713,"Rasmus, Claire","=""1:59.93""","=""8/24/2017"""
714,"Sims, Bella","=""1:59.93""","=""11/13/2020"""
715,"Drabot, Katie","=""1:59.94""","=""4/8/2021"""
719,"Deloof, Catie","=""1:59.95""","=""6/13/2019"""
720,"Deloof, Catie","=""1:59.95""","=""7/7/2018"""
721,"Manuel, Simone","=""1:59.95""","=""11/8/2019"""
722,"Rasmus, Claire","=""1:59.95""","=""7/13/2018"""
723,"Flickinger, Hali","=""1:59.96""","=""4/8/2021"""
725,"Ivey, Isabel","=""1:59.96""","=""8/24/2016"""
726,"Laning, Erica","=""1:59.96""","=""7/26/2018"""
727,"Bates, Talia","=""1:59.97""","=""5/14/2021"""
728,"Cox, Madisyn","=""1:59.97""","=""4/14/2016"""
729,"Forde, Brooke","=""1:59.97""","=""5/18/2019"""
730,"Laning, Erica","=""1:59.97""","=""8/1/2019"""
732,"Drabot, Katie","=""1:59.98""","=""4/11/2019"""
734,"Pash, Kelly","=""1:59.98""","=""7/26/2018"""
735,"Raab, Meaghan","=""1:59.98""","=""6/21/2019"""
736,"DeLoof, Gabby","=""1:59.99""","=""2/8/2020"""
738,"Ivey, Isabel","=""1:59.99""","=""4/8/2021"""
741,"Cox, Madisyn","=""2:00.00""","=""11/8/2019"""
743,"Gormsen, Cavan","=""2:00.00""","=""1/15/2021"""
745,"Hodges, Macky","=""2:00.00""","=""4/8/2021"""
746,"Margalis, Melanie","=""2:00.00""","=""3/3/2016"""
747,"Meitz, Kaersten","=""2:00.00""","=""6/28/2017"""
749,"Drabot, Katie","=""2:00.01""","=""4/14/2016"""
750,"Ivey, Isabel","=""2:00.01""","=""8/5/2016"""
754,"Flickinger, Hali","=""2:00.02""","=""3/3/2017"""
755,"Kozan, Justina","=""2:00.02""","=""2/9/2019"""
756,"Schmitt, Allison","=""2:00.03""","=""11/8/2019"""
757,"Smith, Leah","=""2:00.03""","=""5/18/2018"""
760,"Flickinger, Hali","=""2:00.04""","=""5/13/2016"""
763,"Cox, Madisyn","=""2:00.05""","=""5/13/2016"""
764,"Freriks, Geena","=""2:00.05""","=""6/28/2017"""
765,"Schmitt, Allison","=""2:00.05""","=""5/18/2018"""
766,"Sims, Bella","=""2:00.05""","=""3/5/2021"""
767,"Flickinger, Hali","=""2:00.06""","=""4/12/2018"""
768,"Pitzer, Lauren","=""2:00.06""","=""6/28/2016"""
771,"Raab, Meaghan","=""2:00.07""","=""6/28/2016"""
772,"Runge, Cierra","=""2:00.07""","=""1/16/2016"""
773,"Smith, Regan","=""2:00.07""","=""8/1/2019"""
775,"Comerford, Mallory","=""2:00.08""","=""12/6/2019"""
776,"Deloof, Catie","=""2:00.08""","=""7/26/2018"""
777,"Ivey, Isabel","=""2:00.08""","=""7/7/2018"""
779,"Meitz, Kaersten","=""2:00.08""","=""3/6/2020"""
780,"Brown, Erika","=""2:00.09""","=""8/1/2019"""
781,"Deloof, Catie","=""2:00.09""","=""6/13/2019"""
783,"Smith, Regan","=""2:00.10""","=""12/6/2019"""
786,"Meitz, Kaersten","=""2:00.11""","=""7/7/2018"""
787,"Raab, Meaghan","=""2:00.11""","=""5/17/2019"""
788,"Tuggle, Claire","=""2:00.11""","=""5/29/2021"""
789,"Weitzeil, Abbey","=""2:00.11""","=""3/5/2021"""
790,"Ledecky, Katie","=""2:00.12""","=""12/6/2019"""
791,"Meitz, Kaersten","=""2:00.12""","=""11/30/2018"""
793,"McLaughlin, Katie","=""2:00.13""","=""5/25/2019"""
794,"Comerford, Mallory","=""2:00.14""","=""7/7/2018"""
796,"McLaughlin, Katie","=""2:00.14""","=""11/12/2015"""
797,"Pitzer, Lauren","=""2:00.14""","=""8/24/2016"""
798,"Runge, Cierra","=""2:00.14""","=""5/6/2017"""
800,"Forde, Brooke","=""2:00.15""","=""5/18/2018"""
802,"Smith, Regan","=""2:00.15""","=""6/14/2019"""
804,"Drabot, Katie","=""2:00.16""","=""8/10/2016"""
805,"Madden, Paige","=""2:00.16""","=""7/8/2019"""
807,"Meitz, Kaersten","=""2:00.17""","=""1/17/2020"""
809,"Pash, Kelly","=""2:00.17""","=""3/29/2019"""
810,"Raab, Meaghan","=""2:00.17""","=""1/17/2020"""
814,"Drabot, Katie","=""2:00.18""","=""4/14/2016"""
817,"Atkinson, Emma","=""2:00.19""","=""8/1/2019"""
819,"Huske, Torri","=""2:00.19""","=""5/14/2021"""
823,"Smoliga, Olivia","=""2:00.20""","=""3/5/2021"""
827,"Cronk, Micayla","=""2:00.21""","=""12/6/2019"""
829,"McLaughlin, Katie","=""2:00.21""","=""6/3/2017"""
830,"Raab, Meaghan","=""2:00.21""","=""1/17/2020"""
832,"Schmitt, Allison","=""2:00.21""","=""3/8/2019"""
833,"Sims, Bella","=""2:00.21""","=""1/15/2021"""
834,"Smoliga, Olivia","=""2:00.21""","=""3/6/2020"""
835,"Cox, Madisyn","=""2:00.22""","=""6/8/2019"""
836,"DeLoof, Gabby","=""2:00.22""","=""6/14/2019"""
838,"Rasmus, Claire","=""2:00.22""","=""2/29/2020"""
840,"DeLoof, Gabby","=""2:00.23""","=""5/6/2017"""
841,"Drabot, Katie","=""2:00.23""","=""6/3/2017"""
842,"Freriks, Geena","=""2:00.23""","=""6/28/2017"""
844,"Drabot, Katie","=""2:00.24""","=""5/13/2016"""
847,"Ivey, Isabel","=""2:00.24""","=""1/14/2021"""
848,"Manuel, Simone","=""2:00.24""","=""3/3/2016"""
850,"Valls, Kyla","=""2:00.24""","=""7/19/2019"""
852,"Deloof, Catie","=""2:00.25""","=""7/7/2018"""
856,"Dolan, Abbie","=""2:00.26""","=""6/28/2017"""
857,"Pash, Kelly","=""2:00.26""","=""5/14/2021"""
861,"Sims, Bella","=""2:00.26""","=""3/5/2021"""
865,"Ivey, Isabel","=""2:00.27""","=""11/11/2019"""
866,"Margalis, Melanie","=""2:00.28""","=""1/14/2017"""
868,"Brown, Erika","=""2:00.29""","=""1/17/2020"""
869,"Deloof, Catie","=""2:00.29""","=""5/25/2019"""
870,"DeLoof, Gabby","=""2:00.29""","=""4/3/2019"""
871,"DeLoof, Gabby","=""2:00.29""","=""4/6/2019"""
873,"Kozan, Justina","=""2:00.30""","=""7/14/2019"""
875,"Comerford, Mallory","=""2:00.31""","=""3/4/2016"""
876,"Heckman, Miranda","=""2:00.31""","=""8/9/2019"""
877,"DeLoof, Gabby","=""2:00.32""","=""5/14/2021"""
880,"Raab, Meaghan","=""2:00.32""","=""12/6/2019"""
881,"Schmitt, Allison","=""2:00.32""","=""3/5/2021"""
882,"Weyant, Emma","=""2:00.32""","=""2/15/2020"""
883,"DeLoof, Gabby","=""2:00.33""","=""4/6/2019"""
884,"Harnish, Courtney","=""2:00.33""","=""8/24/2016"""
886,"Smith, Leah","=""2:00.33""","=""3/5/2021"""
888,"Comerford, Mallory","=""2:00.34""","=""11/13/2020"""
889,"Dolan, Abbie","=""2:00.34""","=""7/26/2018"""
892,"Liu, Kenisha","=""2:00.34""","=""8/11/2017"""
893,"McMurray, Olivia","=""2:00.34""","=""8/1/2019"""
895,"Spitz, Ayla","=""2:00.34""","=""4/24/2021"""
896,"Comerford, Mallory","=""2:00.35""","=""5/6/2017"""
897,"Portz, Katie","=""2:00.35""","=""2/29/2020"""
899,"Smith, Regan","=""2:00.35""","=""1/15/2021"""
903,"Smith, Regan","=""2:00.36""","=""1/10/2019"""
906,"Raab, Meaghan","=""2:00.37""","=""6/21/2019"""
907,"Drabot, Katie","=""2:00.38""","=""4/14/2017"""
908,"Ivey, Isabel","=""2:00.38""","=""7/7/2018"""
909,"Nordin, Emma","=""2:00.38""","=""7/26/2018"""
910,"Rasmus, Claire","=""2:00.38""","=""1/11/2018"""
911,"Weyant, Emma","=""2:00.38""","=""1/15/2021"""
913,"Manuel, Simone","=""2:00.39""","=""1/10/2019"""
915,"Pitzer, Lauren","=""2:00.39""","=""8/11/2017"""
917,"Gibson, Sarah","=""2:00.40""","=""8/5/2016"""
918,"Schmitt, Allison","=""2:00.40""","=""6/4/2016"""
920,"Comerford, Mallory","=""2:00.41""","=""4/14/2017"""
921,"Cox, Madisyn","=""2:00.41""","=""10/21/2016"""
922,"Drabot, Katie","=""2:00.41""","=""5/18/2018"""
924,"Ivey, Isabel","=""2:00.41""","=""6/8/2018"""
925,"McLaughlin, Katie","=""2:00.41""","=""11/12/2015"""
928,"Flickinger, Hali","=""2:00.43""","=""11/8/2019"""
934,"Comerford, Mallory","=""2:00.45""","=""1/17/2020"""
936,"Meitz, Kaersten","=""2:00.45""","=""6/14/2019"""
938,"Comerford, Mallory","=""2:00.46""","=""4/12/2018"""
939,"Comerford, Mallory","=""2:00.46""","=""5/6/2017"""
940,"Cox, Madisyn","=""2:00.46""","=""1/16/2016"""
941,"Dolan, Abbie","=""2:00.46""","=""8/1/2019"""
943,"McLaughlin, Katie","=""2:00.46""","=""3/6/2020"""
944,"Rasmus, Claire","=""2:00.46""","=""6/22/2018"""
945,"Schmitt, Allison","=""2:00.46""","=""4/27/2019"""
949,"Portz, Katie","=""2:00.47""","=""6/22/2018"""
950,"Deloof, Catie","=""2:00.48""","=""12/6/2019"""
951,"Drabot, Katie","=""2:00.48""","=""5/21/2021"""
952,"Ivey, Isabel","=""2:00.48""","=""8/1/2019"""
954,"Raab, Meaghan","=""2:00.48""","=""5/6/2017"""
957,"Gemmell, Erin","=""2:00.49""","=""8/1/2019"""
959,"Harnish, Courtney","=""2:00.49""","=""6/28/2017"""
962,"Rasmus, Claire","=""2:00.49""","=""8/5/2017"""
963,"Sullivan, Erica","=""2:00.49""","=""8/11/2020"""
965,"Brown, Erika","=""2:00.50""","=""6/14/2019"""
966,"Comerford, Mallory","=""2:00.50""","=""6/8/2017"""
969,"Laning, Erica","=""2:00.50""","=""5/14/2021"""
971,"Spitz, Ayla","=""2:00.50""","=""4/9/2021"""
972,"Weyant, Emma","=""2:00.50""","=""2/12/2021"""
973,"Deloof, Catie","=""2:00.51""","=""7/26/2018"""
976,"Portz, Katie","=""2:00.51""","=""8/5/2017"""
980,"Huske, Torri","=""2:00.52""","=""8/7/2019"""
984,"Alons, Kylee","=""2:00.53""","=""5/18/2019"""
986,"Comerford, Mallory","=""2:00.53""","=""1/24/2021"""
987,"Drabot, Katie","=""2:00.53""","=""4/14/2017"""
990,"Liu, Kenisha","=""2:00.53""","=""7/19/2019"""
993,"DeLoof, Gabby","=""2:00.54""","=""1/10/2019"""
994,"Ivey, Isabel","=""2:00.54""","=""6/28/2016"""
995,"Kozan, Justina","=""2:00.54""","=""8/1/2019"""
997,"Meitz, Kaersten","=""2:00.54""","=""5/20/2017"""
998,"Nordin, Emma","=""2:00.54""","=""3/3/2017"""
1000,"Pash, Kelly","=""2:00.54""","=""5/14/2021"""
1001,"Runge, Cierra","=""2:00.54""","=""7/7/2018"""
1003,"Cox, Madisyn","=""2:00.55""","=""6/4/2016"""
1004,"Haebig, Autumn","=""2:00.55""","=""8/1/2019"""
1006,"Runge, Cierra","=""2:00.55""","=""12/4/2015"""
1008,"Alons, Kylee","=""2:00.56""","=""8/1/2019"""
1009,"Flickinger, Hali","=""2:00.56""","=""6/28/2017"""
1010,"Gemmell, Erin","=""2:00.56""","=""1/15/2021"""
1012,"Hicks, Chloe","=""2:00.56""","=""8/1/2019"""
1014,"Rasmus, Claire","=""2:00.56""","=""6/28/2016"""
1017,"DeLoof, Gabby","=""2:00.57""","=""8/5/2016"""
1018,"Drabot, Katie","=""2:00.57""","=""5/6/2017"""
1019,"Harnish, Courtney","=""2:00.57""","=""8/24/2016"""
1020,"Ivey, Isabel","=""2:00.57""","=""3/3/2016"""
1024,"Schmitt, Allison","=""2:00.57""","=""5/18/2019"""
1025,"Spitz, Ayla","=""2:00.57""","=""8/1/2019"""
1026,"Tuggle, Claire","=""2:00.57""","=""4/30/2021"""
1027,"Weitzeil, Abbey","=""2:00.57""","=""6/28/2016"""
1029,"Kozan, Justina","=""2:00.58""","=""11/13/2020"""
1032,"Pish, Melissa","=""2:00.58""","=""6/28/2016"""
1033,"Rasmus, Claire","=""2:00.58""","=""7/13/2018"""
1036,"Meitz, Kaersten","=""2:00.59""","=""7/26/2018"""
1037,"Nordin, Emma","=""2:00.59""","=""12/4/2015"""
1043,"Meitz, Kaersten","=""2:00.60""","=""6/14/2019"""
1045,"Wilson, Kayla","=""2:00.60""","=""11/13/2020"""
1049,"Portz, Katie","=""2:00.61""","=""7/26/2018"""
1050,"Walsh, Alex","=""2:00.61""","=""6/15/2019"""
1052,"Gibson, Sarah","=""2:00.62""","=""6/10/2016"""
1056,"Pfeifer, Evie","=""2:00.62""","=""8/1/2019"""
1057,"Raab, Meaghan","=""2:00.62""","=""7/6/2018"""
1058,"Rasmus, Claire","=""2:00.62""","=""1/14/2017"""
1060,"Dolan, Abbie","=""2:00.63""","=""7/26/2018"""
1061,"Gemmell, Erin","=""2:00.63""","=""11/13/2020"""
1062,"Ivey, Isabel","=""2:00.63""","=""7/26/2018"""
1064,"Rasmus, Claire","=""2:00.63""","=""6/9/2017"""
1066,"Tuggle, Claire","=""2:00.63""","=""8/2/2017"""
1067,"Gemmell, Erin","=""2:00.64""","=""5/14/2021"""
1069,"Raab, Meaghan","=""2:00.64""","=""7/19/2019"""
1070,"Freriks, Geena","=""2:00.65""","=""7/7/2018"""
1072,"Raab, Meaghan","=""2:00.65""","=""11/8/2019"""
1073,"Rasmus, Claire","=""2:00.65""","=""1/11/2018"""
1074,"Ristic, Ella","=""2:00.65""","=""5/29/2021"""
1075,"Schmidt, Sierra","=""2:00.65""","=""7/26/2018"""
1077,"Drabot, Katie","=""2:00.66""","=""5/27/2016"""
1079,"Peplowski, Anna","=""2:00.66""","=""3/26/2021"""
1082,"Deloof, Catie","=""2:00.67""","=""11/8/2019"""
1084,"Gormley, Isabel","=""2:00.68""","=""2/14/2020"""
1086,"Runge, Cierra","=""2:00.68""","=""5/18/2018"""
1087,"Stepanek, Chloe","=""2:00.68""","=""5/14/2021"""
1088,"Strouse, Ashley","=""2:00.68""","=""8/1/2019"""
1089,"Ivey, Isabel","=""2:00.69""","=""8/1/2019"""
1090,"Manuel, Simone","=""2:00.69""","=""11/12/2015"""
1091,"Raab, Meaghan","=""2:00.69""","=""8/5/2017"""
1092,"Tuggle, Claire","=""2:00.69""","=""5/26/2018"""
1096,"Smith, Regan","=""2:00.70""","=""1/10/2019"""
1098,"Crom, Katie","=""2:00.71""","=""2/29/2020"""
1099,"DeLoof, Gabby","=""2:00.71""","=""12/6/2019"""
1100,"Portz, Katie","=""2:00.71""","=""1/11/2018"""
1102,"DeLoof, Gabby","=""2:00.72""","=""11/13/2020"""
1103,"DeLoof, Gabby","=""2:00.72""","=""5/18/2018"""
1104,"Flickinger, Hali","=""2:00.72""","=""1/10/2019"""
1105,"Gibson, Sarah","=""2:00.72""","=""8/5/2016"""
1106,"Runge, Cierra","=""2:00.72""","=""4/27/2019"""
1107,"Tuggle, Claire","=""2:00.72""","=""4/30/2021"""
1109,"Drabot, Katie","=""2:00.73""","=""8/5/2016"""
1110,"Heckman, Miranda","=""2:00.73""","=""8/5/2017"""
1113,"Sullivan, Erica","=""2:00.73""","=""5/18/2018"""
1115,"Drabot, Katie","=""2:00.74""","=""5/6/2017"""
1116,"Drabot, Katie","=""2:00.74""","=""5/21/2021"""
1117,"Gemmell, Erin","=""2:00.74""","=""8/3/2018"""
1118,"Kraus, Alena","=""2:00.74""","=""12/6/2019"""
1119,"McLaughlin, Katie","=""2:00.74""","=""5/26/2018"""
1122,"Spitz, Ayla","=""2:00.74""","=""7/15/2018"""
1123,"DeLoof, Gabby","=""2:00.75""","=""5/18/2019"""
1124,"Drabot, Katie","=""2:00.75""","=""3/5/2021"""
1125,"Dupre, Cora","=""2:00.75""","=""5/14/2021"""
1126,"Flickinger, Hali","=""2:00.75""","=""4/12/2018"""
1127,"Francis, Riley","=""2:00.75""","=""8/9/2019"""
1128,"Portz, Katie","=""2:00.75""","=""6/22/2018"""
1129,"Rasmus, Claire","=""2:00.75""","=""12/6/2019"""
1130,"Weyant, Emma","=""2:00.75""","=""1/15/2021"""
1133,"Schmitt, Allison","=""2:00.76""","=""4/12/2018"""
1134,"Stepanek, Chloe","=""2:00.76""","=""12/6/2019"""
1135,"Stout, Jordan","=""2:00.76""","=""7/26/2018"""
1138,"Comerford, Mallory","=""2:00.77""","=""3/2/2018"""
1139,"DeLoof, Gabby","=""2:00.77""","=""3/26/2021"""
1140,"Heckman, Miranda","=""2:00.77""","=""8/3/2018"""
1141,"Margalis, Melanie","=""2:00.77""","=""3/2/2018"""
1144,"Barczyk, Jillian","=""2:00.78""","=""5/14/2021"""
1145,"Gibson, Sarah","=""2:00.78""","=""3/2/2019"""
1147,"Heckman, Miranda","=""2:00.78""","=""4/13/2019"""
1152,"Manuel, Simone","=""2:00.79""","=""11/12/2015"""
1154,"Stege, Rachel","=""2:00.79""","=""11/13/2020"""
1159,"Heckman, Miranda","=""2:00.80""","=""8/11/2016"""
1160,"Ivey, Isabel","=""2:00.80""","=""6/3/2017"""
1164,"Raab, Meaghan","=""2:00.80""","=""7/19/2019"""
1165,"Runge, Cierra","=""2:00.80""","=""5/18/2019"""
1166,"Tankersley, Morgan","=""2:00.80""","=""5/21/2021"""
1167,"Tuggle, Claire","=""2:00.80""","=""8/3/2018"""
1168,"Tuggle, Claire","=""2:00.80""","=""4/8/2021"""
1171,"Comerford, Mallory","=""2:00.81""","=""11/12/2015"""
1172,"Cox, Madisyn","=""2:00.81""","=""6/4/2016"""
1173,"DeLoof, Gabby","=""2:00.81""","=""3/28/2021"""
1177,"Cox, Madisyn","=""2:00.82""","=""4/14/2017"""
1179,"Gemmell, Erin","=""2:00.82""","=""4/10/2021"""
1181,"Looney, Lindsay","=""2:00.82""","=""8/1/2019"""
1182,"Portz, Katie","=""2:00.82""","=""8/5/2017"""
1183,"Deloof, Catie","=""2:00.83""","=""5/18/2018"""
1184,"Heckman, Miranda","=""2:00.83""","=""7/26/2018"""
1188,"Small, Meghan","=""2:00.84""","=""1/17/2020"""
1189,"Stout, Jordan","=""2:00.84""","=""6/21/2019"""
1191,"Freriks, Geena","=""2:00.85""","=""8/1/2019"""
1193,"Pitzer, Lauren","=""2:00.85""","=""7/14/2019"""
1194,"Stout, Jordan","=""2:00.85""","=""7/6/2018"""
1195,"Weyant, Emma","=""2:00.85""","=""11/13/2020"""
1197,"Raab, Meaghan","=""2:00.86""","=""5/17/2019"""
1198,"Sims, Bella","=""2:00.86""","=""8/11/2020"""
1199,"Smith, Addison","=""2:00.86""","=""6/21/2019"""
1200,"Stepanek, Chloe","=""2:00.86""","=""12/6/2019"""
1201,"Tankersley, Morgan","=""2:00.86""","=""5/21/2021"""
1203,"Cox, Madisyn","=""2:00.87""","=""1/15/2021"""
1204,"Luther, Dakota","=""2:00.87""","=""7/26/2018"""
1206,"Rausch, Malia","=""2:00.87""","=""4/30/2021"""
1207,"Walsh, Alex","=""2:00.87""","=""12/6/2019"""
1208,"Cardwell, Summer","=""2:00.88""","=""4/30/2021"""
1209,"Weyant, Emma","=""2:00.88""","=""7/24/2020"""
1211,"Spitz, Ayla","=""2:00.89""","=""7/14/2019"""
1213,"Cox, Madisyn","=""2:00.90""","=""1/18/2019"""
1215,"Madden, Paige","=""2:00.91""","=""7/22/2016"""
1220,"Meitz, Kaersten","=""2:00.92""","=""3/6/2020"""
1221,"Flickinger, Hali","=""2:00.93""","=""11/8/2019"""
1222,"Ivey, Isabel","=""2:00.93""","=""3/9/2018"""
1224,"Rausch, Malia","=""2:00.93""","=""6/5/2021"""
1227,"Dahlke, Miki","=""2:00.94""","=""5/14/2021"""
1228,"Haebig, Autumn","=""2:00.94""","=""6/5/2021"""
1229,"McLaughlin, Katie","=""2:00.94""","=""4/29/2017"""
1230,"Meitz, Kaersten","=""2:00.94""","=""5/1/2021"""
1231,"Meitz, Kaersten","=""2:00.94""","=""4/11/2019"""
1232,"Nordmann, Lillie","=""2:00.94""","=""5/21/2021"""
1234,"Walsh, Alex","=""2:00.94""","=""6/15/2019"""
1235,"Bates, Talia","=""2:00.95""","=""5/14/2021"""
1238,"Weinstein, Claire","=""2:00.95""","=""5/14/2021"""
1239,"Weitzeil, Abbey","=""2:00.95""","=""4/27/2019"""
1240,"Drabot, Katie","=""2:00.96""","=""12/6/2019"""
1241,"Kozan, Justina","=""2:00.96""","=""3/6/2020"""
1242,"Madden, Paige","=""2:00.96""","=""7/7/2018"""
1243,"Raab, Meaghan","=""2:00.96""","=""7/6/2018"""
1245,"Spitz, Ayla","=""2:00.96""","=""4/8/2021"""
1246,"Forde, Brooke","=""2:00.97""","=""8/24/2016"""
1247,"Nero, Bailey","=""2:00.97""","=""8/1/2019"""
1249,"Pish, Melissa","=""2:00.97""","=""8/11/2016"""
1251,"Comerford, Mallory","=""2:00.98""","=""11/12/2015"""
1252,"Gibson, Sarah","=""2:00.98""","=""7/26/2018"""
1255,"Madden, Paige","=""2:00.98""","=""6/14/2019"""
1259,"Spitz, Ayla","=""2:00.98""","=""5/21/2021"""
1260,"Valls, Kyla","=""2:00.98""","=""8/5/2017"""
1264,"Gormsen, Cavan","=""2:00.99""","=""5/14/2021"""
1266,"Ristic, Ella","=""2:00.99""","=""5/27/2017"""
1267,"Dupre, Cora","=""2:01.00""","=""12/6/2019"""
1269,"Nordmann, Lillie","=""2:01.00""","=""5/21/2021"""
1274,"Nordmann, Lillie","=""2:01.02""","=""4/8/2021"""
1276,"Stepanek, Chloe","=""2:01.02""","=""8/9/2019"""
1277,"Twichell, Ashley","=""2:01.02""","=""3/2/2018"""
1278,"Brown, Erika","=""2:01.03""","=""3/5/2021"""
1279,"Luther, Dakota","=""2:01.03""","=""8/1/2019"""
1280,"Meitz, Kaersten","=""2:01.03""","=""11/8/2019"""
1281,"Nordin, Emma","=""2:01.03""","=""7/14/2019"""
