,full_name,swim_time_formatted,swim_date
5208,"Paulson, Colton","=""1:53.87""","=""5/14/2021"""
5212,"Sztolcman, Christian","=""1:53.87""","=""6/21/2019"""
5215,"Abruzzo, Andrew","=""1:53.88""","=""5/28/2017"""
5221,"Lasco, Destin","=""1:53.88""","=""11/8/2019"""
5222,"Neri, Parker","=""1:53.88""","=""3/3/2017"""
5223,"Newkirk, Jeff","=""1:53.88""","=""6/8/2018"""
5235,"Fenlon, Matthew","=""1:53.89""","=""8/28/2020"""
5275,"Loy, Drew","=""1:53.92""","=""7/7/2018"""
5281,"Steele, Sam","=""1:53.92""","=""5/18/2018"""
5284,"Abruzzo, Andrew","=""1:53.93""","=""5/27/2018"""
5303,"Walker, Jack","=""1:53.93""","=""7/6/2018"""
5309,"Fenlon, Matthew","=""1:53.94""","=""11/8/2019"""
5319,"Matejka, Andrew","=""1:53.94""","=""7/13/2018"""
5320,"Neri, Parker","=""1:53.94""","=""6/22/2018"""
5321,"Newkirk, Jeff","=""1:53.94""","=""10/21/2016"""
5325,"Yeadon, Zach","=""1:53.94""","=""1/14/2017"""
5326,"Bresette, Liam","=""1:53.95""","=""4/28/2018"""
5332,"Lochte, Ryan","=""1:53.95""","=""4/8/2021"""
5339,"Thornbrue, Luke","=""1:53.95""","=""5/24/2019"""
5346,"Freeman, Trey","=""1:53.96""","=""4/14/2016"""
5351,"House, Grant","=""1:53.96""","=""7/9/2016"""
5356,"Lasco, Destin","=""1:53.96""","=""7/12/2019"""
5362,"Wozencraft, Cooper","=""1:53.96""","=""6/1/2019"""
5370,"Katz, Austin","=""1:53.97""","=""3/3/2016"""
5374,"McKeen, Sadler","=""1:53.97""","=""6/23/2017"""
5379,"Paulson, Colton","=""1:53.97""","=""7/7/2018"""
5392,"Gately, Liam","=""1:53.98""","=""6/5/2021"""
5393,"Harting, Zach","=""1:53.98""","=""5/18/2018"""
5394,"Hill, Julian","=""1:53.98""","=""1/2/2021"""
5396,"House, Grant","=""1:53.98""","=""7/20/2017"""
5407,"Wright, Jack","=""1:53.98""","=""7/12/2019"""
5408,"Auchinachie, Cameron","=""1:53.99""","=""5/24/2019"""
5411,"Harting, Zach","=""1:53.99""","=""6/9/2016"""
5430,"Yeadon, Zach","=""1:54.00""","=""6/22/2018"""
5432,"Auchinachie, Cameron","=""1:54.01""","=""7/13/2018"""
5440,"Reilman, Joey","=""1:54.01""","=""6/3/2016"""
5461,"Walker, Jack","=""1:54.02""","=""6/14/2019"""
5465,"Harting, Zach","=""1:54.03""","=""5/6/2017"""
5471,"Loy, Drew","=""1:54.03""","=""7/7/2018"""
5480,"Hils, Zach","=""1:54.04""","=""8/5/2016"""
5493,"D'Arrigo, Mitch","=""1:54.05""","=""7/12/2019"""
5500,"Knowles, Eric","=""1:54.05""","=""8/11/2016"""
5507,"Tenney, Michael","=""1:54.05""","=""5/28/2021"""
5508,"Thornbrue, Luke","=""1:54.05""","=""8/5/2016"""
5526,"Dahlgren, Jack","=""1:54.07""","=""7/8/2018"""
5529,"Hill, Julian","=""1:54.07""","=""7/12/2019"""
5561,"Cotter, Michael","=""1:54.09""","=""8/2/2019"""
5563,"Dolan, Jack","=""1:54.09""","=""8/11/2016"""
5564,"Dressel, Caeleb","=""1:54.09""","=""5/12/2017"""
5581,"Zettle, Alex","=""1:54.09""","=""1/18/2019"""
5590,"Manoff, Blake","=""1:54.10""","=""6/1/2019"""
5596,"Tenney, Michael","=""1:54.10""","=""8/11/2016"""
5600,"Bresette, Liam","=""1:54.11""","=""5/27/2016"""
5604,"Farris, Dean","=""1:54.11""","=""1/15/2021"""
5613,"McKeen, Sadler","=""1:54.11""","=""7/21/2017"""
5617,"Rooney, Maxime","=""1:54.11""","=""4/30/2017"""
5634,"Smith, Kieran","=""1:54.12""","=""4/1/2016"""
5636,"Zettle, Alex","=""1:54.12""","=""6/1/2018"""
5660,"Petrides, Michael","=""1:54.13""","=""6/30/2019"""
5661,"Rooney, Maxime","=""1:54.13""","=""5/14/2017"""
5683,"Bentz, Gunnar","=""1:54.15""","=""6/14/2018"""
5696,"Lasco, Destin","=""1:54.15""","=""4/11/2019"""
5697,"Magahey, Jake","=""1:54.15""","=""6/23/2017"""
5708,"Bybee, Cody","=""1:54.16""","=""6/3/2016"""
5727,"Smith, Clark","=""1:54.16""","=""6/22/2018"""
5732,"House, Grant","=""1:54.17""","=""6/27/2016"""
5739,"Matejka, Andrew","=""1:54.17""","=""8/11/2017"""
5741,"Neri, Parker","=""1:54.17""","=""6/21/2019"""
5765,"Wieser, Chris","=""1:54.18""","=""7/14/2016"""
5777,"Smith, Kieran","=""1:54.19""","=""5/12/2018"""
5782,"Zettle, Alex","=""1:54.19""","=""7/8/2016"""
5791,"Kibler, Drew","=""1:54.20""","=""4/30/2016"""
5796,"Reilman, Joey","=""1:54.20""","=""5/18/2018"""
5799,"Tenney, Michael","=""1:54.20""","=""7/22/2016"""
5807,"Gately, Liam","=""1:54.21""","=""6/23/2018"""
5809,"Grieshop, Sean","=""1:54.21""","=""6/9/2017"""
5820,"Wozencraft, Cooper","=""1:54.21""","=""6/14/2019"""
5831,"Matejka, Andrew","=""1:54.22""","=""1/10/2019"""
5842,"Carrozza, Coby","=""1:54.23""","=""6/22/2018"""
5845,"D'Arrigo, Mitch","=""1:54.23""","=""2/15/2020"""
5850,"Paulson, Colton","=""1:54.23""","=""8/11/2016"""
5854,"Apple, Zach","=""1:54.24""","=""6/4/2016"""
5861,"Hauss, Graham","=""1:54.24""","=""6/5/2021"""
5884,"Rose, Dare","=""1:54.25""","=""3/31/2017"""
5885,"Rose, Dare","=""1:54.25""","=""7/1/2018"""
5891,"Wieser, Chris","=""1:54.25""","=""5/29/2016"""
5892,"Abruzzo, Andrew","=""1:54.26""","=""1/14/2017"""
5946,"Fenlon, Matthew","=""1:54.28""","=""5/14/2021"""
5950,"Julian, Trenton","=""1:54.28""","=""8/11/2016"""
5954,"Neri, Parker","=""1:54.28""","=""8/5/2016"""
5977,"McKeen, Sadler","=""1:54.29""","=""6/17/2016"""
6012,"Wright, Jack","=""1:54.31""","=""8/3/2017"""
6022,"Jackson, Will","=""1:54.32""","=""8/9/2019"""
6024,"Lochte, Ryan","=""1:54.32""","=""3/9/2018"""
6036,"D'Arrigo, Mitch","=""1:54.33""","=""10/21/2016"""
6038,"Fenlon, Matthew","=""1:54.33""","=""8/3/2018"""
6043,"Levant, Jack","=""1:54.33""","=""6/9/2019"""
6045,"Malone, Reed","=""1:54.33""","=""2/9/2020"""
6046,"Paulson, Colton","=""1:54.33""","=""8/11/2016"""
6047,"Pieroni, Blake","=""1:54.33""","=""9/15/2018"""
6053,"Urlando, Luca","=""1:54.33""","=""7/14/2019"""
6056,"Bybee, Cody","=""1:54.34""","=""4/27/2019"""
6057,"Dressel, Caeleb","=""1:54.34""","=""6/4/2016"""
6058,"Fail, Brooks","=""1:54.34""","=""6/8/2018"""
6064,"Reilman, Joey","=""1:54.34""","=""5/18/2018"""
6072,"Carrozza, Coby","=""1:54.35""","=""7/13/2018"""
6076,"Jackson, Will","=""1:54.35""","=""2/9/2020"""
6088,"Davis, Wyatt","=""1:54.36""","=""6/3/2017"""
6090,"Higgins, Walker","=""1:54.36""","=""5/6/2017"""
6099,"Matejka, Andrew","=""1:54.36""","=""7/14/2017"""
6102,"Paulson, Colton","=""1:54.36""","=""8/5/2016"""
6108,"Smith, Kieran","=""1:54.36""","=""8/11/2016"""
6122,"Mahaffey, Dakota","=""1:54.37""","=""7/7/2018"""
6127,"Steele, Sam","=""1:54.37""","=""6/5/2016"""
6130,"Walker, Jack","=""1:54.37""","=""7/6/2018"""
6141,"Grieshop, Sean","=""1:54.38""","=""5/18/2018"""
6146,"McKeen, Sadler","=""1:54.38""","=""8/11/2016"""
6153,"Wozencraft, Cooper","=""1:54.38""","=""6/14/2019"""
6154,"Abruzzo, Andrew","=""1:54.39""","=""5/29/2016"""
6184,"Gately, Liam","=""1:54.40""","=""7/27/2016"""
6186,"Hauss, Graham","=""1:54.40""","=""6/17/2018"""
6195,"Rose, Dare","=""1:54.40""","=""5/25/2019"""
6200,"Bybee, Cody","=""1:54.41""","=""5/21/2017"""
6203,"Dolan, Jack","=""1:54.41""","=""6/3/2017"""
6204,"Fenlon, Matthew","=""1:54.41""","=""8/7/2019"""
6210,"Abruzzo, Andrew","=""1:54.42""","=""1/16/2016"""
6215,"Cotter, Michael","=""1:54.42""","=""10/2/2020"""
6229,"Malone, Reed","=""1:54.42""","=""6/14/2019"""
6241,"Wieser, Chris","=""1:54.42""","=""3/6/2020"""
6250,"Higgins, Walker","=""1:54.43""","=""11/12/2015"""
6260,"Yeadon, Zach","=""1:54.43""","=""6/22/2018"""
6289,"Paulson, Colton","=""1:54.45""","=""7/7/2018"""
6291,"Sannem, Jake","=""1:54.45""","=""5/13/2016"""
6308,"Forst, Preston","=""1:54.46""","=""8/4/2017"""
6320,"Bresette, Liam","=""1:54.47""","=""5/27/2016"""
6321,"Brown, Zach","=""1:54.47""","=""5/17/2019"""
6333,"Levant, Jack","=""1:54.47""","=""6/4/2016"""
6344,"Brown, Zach","=""1:54.48""","=""8/5/2017"""
6372,"Mahaffey, Dakota","=""1:54.49""","=""5/12/2017"""
6375,"Rose, Dare","=""1:54.49""","=""2/16/2020"""
6376,"Smith, Kieran","=""1:54.49""","=""6/30/2016"""
6386,"D'Arrigo, Mitch","=""1:54.50""","=""6/4/2017"""
6392,"Macmillan, Will","=""1:54.50""","=""4/8/2021"""
6406,"Lochte, Ryan","=""1:54.51""","=""2/15/2020"""
6410,"Walker, Jack","=""1:54.51""","=""6/28/2017"""
6414,"Davis, Wyatt","=""1:54.52""","=""6/28/2017"""
6429,"Thornbrue, Luke","=""1:54.52""","=""3/18/2016"""
6434,"Bentz, Gunnar","=""1:54.53""","=""1/15/2021"""
6438,"Hauss, Graham","=""1:54.53""","=""8/11/2016"""
6462,"Harting, Zach","=""1:54.54""","=""6/3/2017"""
6468,"Malone, Reed","=""1:54.54""","=""12/6/2019"""
6482,"Hauss, Graham","=""1:54.55""","=""12/6/2019"""
6483,"Hill, Julian","=""1:54.55""","=""5/24/2019"""
6520,"Abruzzo, Andrew","=""1:54.57""","=""1/16/2016"""
6524,"Grieshop, Sean","=""1:54.57""","=""6/4/2016"""
6525,"Hauss, Graham","=""1:54.57""","=""5/24/2019"""
6531,"McKeen, Sadler","=""1:54.57""","=""6/14/2019"""
6538,"Steele, Sam","=""1:54.57""","=""4/10/2016"""
6541,"Zettle, Alex","=""1:54.57""","=""7/26/2018"""
6561,"Callan, Patrick","=""1:54.59""","=""3/4/2016"""
6565,"Dolan, Jack","=""1:54.59""","=""7/12/2018"""
6570,"Jett, Gabriel","=""1:54.59""","=""11/2/2019"""
6580,"Cotter, Michael","=""1:54.60""","=""8/2/2019"""
6585,"Hill, Julian","=""1:54.60""","=""6/8/2018"""
6654,"Callan, Patrick","=""1:54.63""","=""7/21/2016"""
6665,"Waters, Ryan","=""1:54.63""","=""7/29/2016"""
6682,"Magahey, Jake","=""1:54.64""","=""6/22/2018"""
6691,"Brown, Zach","=""1:54.65""","=""1/13/2018"""
6693,"D'Arrigo, Mitch","=""1:54.65""","=""7/7/2018"""
6707,"Smith, Kieran","=""1:54.65""","=""7/15/2016"""
6724,"Hobson, Luke","=""1:54.66""","=""8/2/2019"""
6730,"Malone, Reed","=""1:54.66""","=""1/18/2020"""
6732,"Schilling, Sam","=""1:54.66""","=""5/14/2016"""
6735,"Sztolcman, Christian","=""1:54.66""","=""8/5/2017"""
6737,"Tenney, Michael","=""1:54.66""","=""8/11/2016"""
6752,"Thornbrue, Luke","=""1:54.67""","=""6/1/2018"""
6774,"Farris, Dean","=""1:54.69""","=""6/21/2019"""
6778,"Hils, Zach","=""1:54.69""","=""7/15/2016"""
6779,"Knowles, Eric","=""1:54.69""","=""1/11/2018"""
6781,"McKeen, Sadler","=""1:54.69""","=""8/11/2016"""
6786,"Thornbrue, Luke","=""1:54.69""","=""5/24/2019"""
6792,"Fenlon, Matthew","=""1:54.70""","=""4/10/2021"""
6793,"Gately, Liam","=""1:54.70""","=""2/26/2016"""
6816,"Hill, Julian","=""1:54.71""","=""7/7/2017"""
6818,"Katz, Austin","=""1:54.71""","=""8/11/2016"""
6830,"Steele, Sam","=""1:54.71""","=""5/6/2017"""
6853,"Apple, Zach","=""1:54.73""","=""5/18/2018"""
6857,"D'Arrigo, Mitch","=""1:54.73""","=""1/2/2016"""
6860,"Grieshop, Sean","=""1:54.73""","=""11/7/2015"""
6865,"Rooney, Maxime","=""1:54.73""","=""7/17/2016"""
6869,"Wieser, Chris","=""1:54.73""","=""1/17/2020"""
6880,"Hauss, Graham","=""1:54.74""","=""7/15/2018"""
6889,"Macmillan, Will","=""1:54.74""","=""6/3/2017"""
6904,"Bybee, Cody","=""1:54.75""","=""3/17/2016"""
6907,"Davis, Wyatt","=""1:54.75""","=""8/11/2017"""
6919,"Shoults, Grant","=""1:54.75""","=""4/30/2016"""
6921,"Tenney, Michael","=""1:54.75""","=""7/21/2017"""
6923,"Wright, Jack","=""1:54.75""","=""3/23/2018"""
6930,"Dolan, Jack","=""1:54.76""","=""4/14/2017"""
6944,"Paulson, Colton","=""1:54.76""","=""6/19/2016"""
6946,"Sztolcman, Christian","=""1:54.76""","=""8/5/2017"""
6947,"Zettle, Alex","=""1:54.76""","=""2/26/2016"""
